timestamp,x_est,y_est,yaw_est,x_gt,y_gt,yaw_gt,pos_error,yaw_error
103.300000,2.833448,0.070693,-3.035569,2.884687,0.032835,-3.024748,0.063707,-0.010821
103.320000,2.834803,0.069268,-3.057210,2.890050,0.025034,-3.057209,0.070774,-0.000000
103.360000,2.836134,0.067602,-3.100334,2.895156,0.017117,-3.089591,0.077668,-0.010743
103.380000,2.837405,0.066157,-3.121704,2.898265,0.011947,-3.111036,0.081503,-0.010668
103.420000,2.839901,0.063083,3.118967,2.903619,0.002161,3.129611,0.088155,-0.010645
103.440000,2.839636,0.063149,3.097631,2.905840,-0.002336,3.108317,0.093120,-0.010686
103.460000,2.840988,0.061498,3.076193,2.907486,-0.006232,3.086872,0.094918,-0.010678
103.480000,2.842756,0.059611,3.052919,2.908279,-0.009790,3.064962,0.095445,-0.012043
103.500000,2.840767,0.061643,3.029538,2.905554,-0.010554,3.029543,0.097004,-0.000006
103.520000,2.842122,0.060393,3.006006,2.904459,-0.010390,3.017814,0.094320,-0.011808
103.540000,2.844216,0.057979,2.982740,2.902023,-0.009549,2.994312,0.088891,-0.011572
103.560000,2.845201,0.056786,2.959557,2.898186,-0.007443,2.959563,0.083263,-0.000006
103.580000,2.846230,0.055517,2.936507,2.896786,-0.006406,2.948022,0.079940,-0.011515
103.600000,2.847143,0.054384,2.913731,2.893856,-0.003899,2.925069,0.074693,-0.011338
103.620000,2.846914,0.055504,2.892706,2.890929,-0.000458,2.903363,0.071197,-0.010658
103.640000,2.847883,0.053783,2.871996,2.888087,0.002767,2.882284,0.064954,-0.010288
103.660000,2.848674,0.052783,2.851266,2.885747,0.006421,2.861627,0.059362,-0.010361
103.680000,2.849487,0.051804,2.830944,2.882417,0.012401,2.830945,0.051352,-0.000002
103.700000,2.850230,0.051032,2.810550,2.881235,0.014805,2.820661,0.047683,-0.010111
103.720000,2.850893,0.051002,2.790399,2.878985,0.019786,2.800470,0.041996,-0.010070
103.740000,2.850941,0.050730,2.770863,2.876762,0.025078,2.780760,0.036397,-0.009897
103.760000,2.851428,0.050419,2.751408,2.874588,0.030500,2.761132,0.030547,-0.009724
103.780000,2.851853,0.050156,2.731963,2.872502,0.035891,2.741686,0.025097,-0.009723
103.800000,2.852201,0.050045,2.712500,2.870534,0.041165,2.722235,0.020370,-0.009735
103.820000,2.852494,0.050015,2.693077,2.867790,0.048638,2.693075,0.015358,0.000002
103.840000,2.852537,0.049973,2.674182,2.866912,0.050978,2.683599,0.014410,-0.009416
103.860000,2.852707,0.050041,2.655466,2.865305,0.055475,2.664812,0.013720,-0.009346
103.880000,2.852915,0.050132,2.646161,2.863860,0.059710,2.646069,0.014544,0.000092
103.900000,2.852981,0.049793,2.617379,2.861562,0.065501,2.617379,0.017899,0.000000
103.920000,2.853057,0.050793,2.599020,2.860852,0.067356,2.607739,0.018305,-0.008719
103.940000,2.853075,0.050638,2.582146,2.859912,0.070406,2.590335,0.020917,-0.008189
103.960000,2.853118,0.051068,2.567026,2.859288,0.072887,2.574468,0.022674,-0.007442
103.980000,2.853528,0.050813,2.553882,2.858913,0.074709,2.560174,0.024495,-0.006292
104.000000,2.853262,0.051886,2.542225,2.859034,0.075872,2.547983,0.024670,-0.005758
104.020000,2.853421,0.052203,2.533938,2.859181,0.076649,2.537726,0.025116,-0.003788
104.040000,2.853533,0.051945,2.529338,2.859858,0.077131,2.529339,0.025968,-0.000000
104.060000,2.853687,0.052348,2.528187,2.860080,0.077242,2.528537,0.025702,-0.000350
104.080000,2.853800,0.052822,2.528250,2.860397,0.077336,2.528146,0.025387,0.000103
104.100000,2.853472,0.053587,2.528407,2.860493,0.077472,2.528408,0.024895,-0.000001
104.120000,2.852440,0.054834,2.527892,2.860376,0.077548,2.528097,0.024060,-0.000205
104.140000,2.850470,0.056130,2.528084,2.859861,0.077890,2.527949,0.023700,0.000135
104.160000,2.847602,0.058701,2.528171,2.858651,0.078739,2.528171,0.022882,-0.000001
104.180000,2.843824,0.061925,2.527827,2.858155,0.079068,2.528194,0.022345,-0.000367
104.200000,2.839238,0.065706,2.526967,2.856706,0.080004,2.527392,0.022574,-0.000425
104.220000,2.833771,0.070094,2.526978,2.854177,0.081875,2.526979,0.023563,-0.000001
104.240000,2.827045,0.074853,2.526567,2.853273,0.082588,2.526904,0.027345,-0.000337
104.260000,2.820509,0.080059,2.526480,2.851031,0.084265,2.526467,0.030810,0.000013
104.280000,2.812792,0.086031,2.526444,2.848461,0.086103,2.526441,0.035669,0.000003
104.300000,2.804407,0.091925,2.526233,2.845461,0.088196,2.526305,0.041223,-0.000072
104.320000,2.798111,0.097432,2.526260,2.842052,0.090597,2.526165,0.044469,0.000095
104.340000,2.789917,0.103208,2.526129,2.838227,0.093318,2.526238,0.049311,-0.000109
104.360000,2.782433,0.109030,2.526100,2.833936,0.096387,2.526102,0.053031,-0.000002
104.380000,2.776341,0.113812,2.526344,2.829108,0.099819,2.526095,0.054591,0.000249
104.400000,2.770449,0.117982,2.526428,2.824048,0.103444,2.526427,0.055536,0.000001
104.420000,2.768885,0.120027,2.527050,2.819182,0.106906,2.526688,0.051980,0.000361
104.440000,2.764815,0.122896,2.528013,2.812579,0.111704,2.528013,0.049058,-0.000000
